,Created_at,User_id,Tweets,Subjectivity,Polarity,Sentiment
64,2022-02-04 09:21:40,1295026388874014733,Mark Zuckerberg lost 29billion net worth Thursday META Platforms Inc stock marked record one day plunge fellow billionaire Jeff Bezos set add 20 billion personal valuation Amazon blockbuster earnings Read ,0.25,0.1,1
65,2022-02-04 09:20:37,1051841678619734016,Lemme get straight market Amazon sneaky thing EPS prevent stock sold cop next quarter Rivian value plummeted ,0.2,0.1,1
66,2022-02-04 09:19:33,1355424061027876867,Amazon Might Just Have Saved Stock Market Motley Fool ,0.9,0.6,1
67,2022-02-04 09:14:21,1052519189989269504,Relief embattled U S tech stock injects fresh energy Bitcoin altcoins Ethereum reaching two week high Read ,0.52,0.22999999999999998,1
68,2022-02-04 09:14:16,1052519189989269504,Relief embattled U S tech stock injects fresh energy Bitcoin altcoins Ethereum reaching two week high Bitcoin BTC recovered much Read ,0.41333333333333333,0.21999999999999997,1
69,2022-02-04 09:12:56,1209995637615452170,Amazon stock price rose following Q4 earnings report ,0.525,0.3,1
70,2022-02-04 09:25:28,1088748842688876544,Cries call past longer ignored TheRoomintheAttic soaring Kindle chart 85 Congratulations Only 99p Start reading ,0.625,-0.125,0
71,2022-02-04 06:02:32,1228426347527245830,Amazon higher cost But revenue soaring huge profit gain 3 4 ,0.7,0.32500000000000007,1
72,2022-02-04 03:20:21,18845008,Amazon profit SURGE company raise price Prime membership It announced gain 14BILLION last holiday season latest earnings report blame price hike wage amp soaring cost Doesn mention soaring profit ,0.48333333333333334,0.25,1
73,2022-02-04 02:04:12,804553255934169088,So Need raise price prime soaring profit How much profit enough ,0.35,0.1,1
74,2022-02-04 00:07:12,1370269173436317697,Amazon raise price Prime membership despite soaring profit Shares online giant rose nearly 17 market trading ,0.7833333333333333,0.2333333333333333,1
75,2022-02-03 22:11:16,496997835,AMZN closed 2776 8 But soaring hour stock around 3300 Company report profit beat plan raise Amazon Prime membership price ,0.1,-0.1,0
76,2022-02-03 21:25:15,1267444543722385408,Amazon AMZN reported fourth quarter result Thursday announced raise prime membership fee 139 per year 119 The stock soaring hour Really Amazon week since I received package time FU ,0.1,0.1,1
77,2022-02-03 20:09:41,15281391,Are ready AMZN earnings ,0.5,0.2,1
78,2022-02-03 16:10:44,1476994972796612608,Superman got date soaring high right first got plenty problem take care By issue end though Clark date Amazon Wonder Woman Diana Prince show even power packed kiss leading another Super Date ,0.5189285714285714,0.25726190476190475,1
79,2022-02-03 08:01:04,272865453,Ok kid book short felt stifled rule dreamt stretching wing soaring star maybe find something story I know I indiebooksource ,0.4,0.25,1
80,2022-02-03 03:21:33,1424880763917508608,Carbon credit used subsidize people living Amazon get rid leader cutting much biggest green problem cancel anything west west left soaring inflation still ever warming planet ,0.35000000000000003,-0.15,0
81,2022-02-03 00:53:35,16788781,According recent report profit soaring production plastic waste The company must stop investing false solution like recycling focus instead plastic reduction reusable packaging AmazonPlasticAddiction ,0.2833333333333333,-0.20000000000000004,0
82,2022-02-02 12:22:24,1265301410117234690,Brazil environmental agency spent le half budget environmental enforcement last year despite soaring level destruction Amazon Deforestation Amazon hit 15 year high 2021 ,0.21833333333333332,-0.026666666666666665,0
83,2022-02-02 08:59:50,337024093,Why stand people day day sap enthusiasm vitality Heartfelt Leadership How Capture Top Spot Keep Soaring Deb Boelkes ,0.75,0.25,1
84,2022-02-02 05:00:00,22971125,Brazil environmental agency spent le half budget enforcement last year despite soaring level destruction Amazon rainforest according analysis federal spending released Tuesday via ,0.1111111111111111,-0.08888888888888889,0
85,2022-02-01 22:30:05,15110431,Brazil environmental agency spent le half budget enforcement last year despite soaring level destruction Amazon rainforest according analysis federal spending released Tuesday ,0.1111111111111111,-0.08888888888888889,0
86,2022-01-31 23:49:32,1281979789868335106,This confusing 2022 still allowing book banned like plus everyone access internet part really pointless show ,0.45,-0.275,0
87,2022-02-04 09:30:08,1327359720,One day company loses 200 billion valuation next day another company gain amount If new normal much require new volatility premium get baked even safest stock ,0.3098484848484849,0.053787878787878794,1
88,2022-02-04 09:29:01,23222305,LONDON MARKET OPEN Amazon lift sentiment oil major top FTSE 100 ,0.5,0.1875,1
89,2022-02-04 09:24:20,224377924,StockMarket First Apple Amazon pop market How long last We see topping look like ,0.26666666666666666,0.06666666666666667,1
90,2022-02-04 09:21:14,981529369205231617,The reason Amazon support GOP bill tax friendly easier navigate regulation creates fair competitive market place It also treat like alcohol So going overwhelmingly complicated Amazon sell ,0.7999999999999999,0.19166666666666665,1
91,2022-02-04 09:20:57,172290024,Global market share Playstation well 90 Xbox around 7 But much tie Amazon eats Google amp Facebook market share also face new labor law lack data center land local gov energy deal lack DCM create traffic jam ,0.1509090909090909,0.04727272727272727,1
92,2022-02-04 09:16:57,730032660,Amazon Soars Earnings And Price Prime Is Going Up com reported strong fourth quarter result ,0.36666666666666664,0.21666666666666665,1
93,2022-02-04 09:08:26,19676723,So Amazon basically selling product loss profit mark market gain Rivian stake marked loss Q2 But stop algos buying farm hour ,0.6,0.1,1
94,2022-02-04 08:59:07,746617860563271680,I think pricing higher side market even recent slash pricing recently I used get subscription 500 year Prime Video Music Amazon prime deal 2 extra cashback Amazon card ,0.275,0.0625,1
95,2022-02-04 08:56:37,3648372732,With 200 Billion Amazon May Deliver Biggest Single Day Gain In US History Read ,0.21428571428571427,-0.07142857142857142,0
96,2022-02-04 08:56:17,904277571860393987,Amazon earnings average best If AMZN shit bed market open one biggest fuck retail ever since stock market exist ,0.52,0.049999999999999975,1
97,2022-02-04 08:54:40,45552145,Europe open Shares stage small rally Amazon result boost sentiment ,0.45,-0.125,0
98,2022-02-04 08:54:01,1430065296430096388,I strong feeling decide market plushies creation Amazon ,0.7333333333333333,0.4333333333333333,1
99,2022-02-04 08:49:12,608523060,And hour price Amazon hold increase market cap 5 time GDP N Ireland In day Scale hard comprehend ,0.5416666666666666,-0.2916666666666667,0
100,2022-02-04 08:49:03,1258322123694669824,What happens Amazon Ford earnings Rivian price get crushed Shocked much profit attributed mark market accounting ,0.3666666666666667,-0.19999999999999996,0
101,2022-02-04 08:43:52,1154478416667664384,With 200 Billion Amazon May Deliver Biggest Single Day Gain In US History Amazon poised add nearly 200 billion market value stock 14 gain hour trading following company fourth quarter earnings report hold Fridays close Nifty stock ,0.17857142857142858,0.007142857142857145,1
102,2022-02-04 08:38:00,1254787933493575684,STOCK MARKET CRUSHED AMAZON TO THE RESCUE CONSUMERS ARE BEING CONSUMED via ,0.1,-0.1,0
103,2022-02-04 08:36:15,1689065924,making record profit every single year The stock market making record high every day Nominal wage time high Anything steady upward path record record high every single day Amazon make tiny profit relative turnover ,0.38107142857142856,0.06297619047619048,1
104,2022-02-04 08:36:02,1293159098138202112,control labor cost treating worst slave oh I see actual skill also Amazon pay amount tax company fair free market ,0.7,0.024999999999999994,1
105,2022-02-04 08:33:01,1158752025997393922,Good morning DAX trader After Lagarde word market reacted downside Wall Street closing powerful recovery Amazon quarterly report Today start high volume amp volatility waiting today NFP next stop 15200 ,0.535,0.29,1
106,2022-02-04 08:28:54,1285222766107439104,With 200 Billion Amazon May Deliver Biggest Single Day Gain In US History ,0.21428571428571427,-0.07142857142857142,0
107,2022-02-04 08:24:14,1039878498356264960,A tale two trade US tech giant get SMACKED day yesterday SURGE post market following earnings Smells like short covering Amazon closed 8 surged 14 hour Snap closed 24 59 extended trade Pinterest closed 10 21 ,0.2833333333333334,-0.05000000000000001,0
108,2022-02-04 09:30:50,1162775438281891840,Women Classic Vintage Quartz Watch Stainless Steel Strap Gold 10 Model LA670WGA 9 watch clock jewelry trend fashion amazon gift giftideas holiday blackfriday thanksgiving cybermonday primeday ,0.18333333333333335,0.18333333333333335,1
109,2022-02-04 08:03:22,1339872898052485122,13 Amazon share price Detailed Stats News Related Economic Times Amazon strong Q4 number spark 17 rally stock ,0.5208333333333333,0.25833333333333336,1
110,2022-02-04 06:39:47,810523394,TrendsUK Amazon stock Amazon stock After saying could operating profit fourth quarter Amazon top 14 billion net income huge chunk coming ,0.35,0.22500000000000003,1
111,2022-02-04 06:37:48,26370910,free cash flow trend looked abysmal Amazon bull always seem able write ,0.7125,0.45,1
112,2022-02-04 06:35:21,205046843,Amazon Prime subscription become 16 expensive US via r technology tech new trend ,0.5772727272727273,-0.18181818181818182,0
113,2022-02-04 06:10:05,3235197201,PDP Xbox PlayStation LVL30 gaming headset nears Amazon low 7 53 9to5Toys PS4 Xbox Streamer Follow Trends Video Game Culture Like Follow Here Read Full Story Here ,0.4166666666666667,-0.01666666666666668,0
114,2022-02-04 04:35:22,205046843,Amazon Prime Membership Price increasing 20 Per Year via r technology tech new trend ,0.45454545454545453,0.13636363636363635,1
115,2022-02-04 04:04:59,1352969589278330881,1 Amazon stock Related Searches amzn stock AMZN amazon earnings Detailed Stats News Related MarketWatch Amazon holiday earnings blow away expectation thanks Rivian ,0.43749999999999994,0.15000000000000002,1
116,2022-02-04 03:52:25,725751963049164801,Bead Bracelets pendant necklace silver jewelry handmade craft bracelet etsy bead bead gemstone talisman gemstone earring bracelet fashion style shop shopping evileye love gift gift trend trendy amulet birthday ,0.75,0.55,1
117,2022-02-04 03:30:09,851834835291197442,If looking new denim spring lot find right Amazon Take look ,0.4951298701298701,0.21103896103896103,1
118,2022-02-04 01:05:15,4861028457,That actually potential worse since rivian likely continue fall future earnings date Priced tonight Amazon least somewhat tied RIVN trade counter market trend ,0.625,-0.13999999999999999,0
119,2022-02-04 01:01:32,1374453250988990466,2 3 22 TRENDS HMBL HUMBL INC EEENF 88 ENERGY LIMITED AMZN Amazon HPIL HPIL HOLDING KAVL Kaival Brands Innovations Group F Ford Motor Company XELA Exela Technologies AABB ASIA BROADBAND INC SNAP Snap Inc FB Meta Platforms GOFF GOFF ,0.14285714285714285,-0.07142857142857142,0
120,2022-02-04 00:10:17,1084088187792904193,DMTBautySpot We Combed Amazon For Cool Cheap Valentine Day Gifts hair fresh vibe newlook via trend wow fade beauty dmtbarber nyc ny queen blackowned blackbusiness dmtbarbershop hi aw ,0.7125,0.28750000000000003,1
121,2022-02-03 23:46:04,374314174,I found trend shirt game secret bengal color perfect fan ,0.7000000000000001,0.06666666666666665,1
122,2022-02-03 23:35:48,205046843,Amazon Prime U S Price Is Increasing 139 per Year 17 via r technology tech new trend ,0.45454545454545453,0.13636363636363635,1
123,2022-02-03 23:33:33,33973024,So excited audiobook version award winning book Market Forces Strategic Trends Impacting Senior Living Providers available seniorhousing seniorliving assistedliving ccrc CRE realestate ,0.6333333333333333,0.425,1
124,2022-02-03 23:05:42,1352969589278330881,1 Amazon stock Related Searches amzn stock AMZN amazon earnings Detailed Stats News Related Barron Amazon Stock Soars Good Enough Earnings The Price Prime ,0.53,0.22000000000000003,1
125,2022-02-03 21:42:14,30893602,Thank Amazon BOOM happening Facebook surprising Facebook business model based trend social medium relies Trends Facebook join Myspace soon enough fb amzn ,0.35555555555555557,0.24444444444444444,1
126,2022-02-03 21:30:50,1162775438281891840,CA 53WF 2B Calculator Blue Digital Mens Watch Original New Classic CA 53 watch clock jewelry trend fashion amazon gift giftideas holiday blackfriday thanksgiving cybermonday primeday ,0.29424242424242425,0.1356060606060606,1
127,2022-02-03 20:34:41,2923571768,Sky Trends Sipper Water Bottle Keychain amp Rose Set For Valentine Gift Multi Color Combo Of 3 St Valensippebotlrosecom394 299 MRP 1 999 Link ,0.95,0.6,1
128,2022-02-03 19:41:42,2855542157,Take grain salt Q4 2021 look promising Amazon search Google Trends AWS beat slightly Q4 well I think Big question mark profitability outlook Q1 Consensus assumes 17 5Bn lower revenue 3 8Bn higher EBIT v Q4 ,0.31666666666666665,0.07083333333333333,1
129,2022-02-03 19:02:51,58554518,The best rom coms Amazon Prime right February 2022 Trends ,0.4178571428571428,0.6428571428571428,1
130,2022-02-03 18:59:01,1176926994740731904,Warming Trends Elon Musk Haggles Over Hunger How Warming Makes Birds Smaller Wings Longer Better Glitter From Nanoparticles ,0.5,0.25,1
131,2022-02-03 18:10:28,829430292540710913,Game Tech LoadOut free digital magazine talk year ahead look game development trend explore biggest studio using AWS We love hear like see future issue ,0.3875,0.016666666666666663,1
132,2022-02-03 18:00:26,21217761,Retail Numbers brings insight trend forecast straight inbox Decision maker leading brand like Walmart Herm Nike Coca Cola Amazon subscribe free daily newsletter Join today ,0.4000000000000001,0.20000000000000004,1
133,2022-02-03 15:14:02,758179242,Check County teamed Cal Poly Amazon make Naloxone Opioid overdose reversal medicine easily available curb overdose trend community TechforGood SLOPublicHealth ,0.4,0.4,1
134,2022-02-03 13:30:49,1162775438281891840,Eco Drive Classic Quartz Womens Watch Stainless Steel Crystal Two Tone Model FE1144 85D watch clock jewelry trend fashion amazon gift giftideas holiday blackfriday thanksgiving cybermonday primeday ,0.18333333333333335,0.18333333333333335,1
135,2022-02-03 13:22:09,1285588126434570240,Banks started declaring Future Group NPA move likely destruct shareholder wealth Current SH benefit even RIL Deal happens Clear Avoid late ,0.5016666666666667,-0.039999999999999994,0
136,2022-02-03 13:21:59,828774937640841216,3 Cloud Security Trends Watch Higher Ed 2022 technology business mobile google blockchain amazon bitcoin youtube live 100daysofcode nowplaying cdwsocial ,0.5,0.19318181818181818,1
137,2022-02-03 09:46:02,68927629,Future Group lender urged SC let Amazon Reliance bid Future Retail facilitate recovery rather taking long winding legal route resolution brings u story FutureGroup FutureRetail Amazon NPA Banks ,0.21250000000000002,0.037500000000000006,1
138,2022-02-03 08:35:23,1234878408615776256,Aloha Amazon Seller Retail trade stand still constantly evolving We put together analyzed retail trend innovation popular 2022 consideration ,0.6166666666666667,0.3,1
139,2022-02-03 08:29:33,68927629,On Feb 1 FutureGroup got reprieve legal tussle Amazon SC decided set aside three order passed Delhi HC concerning award passed arbitral tribunal SIAC rule What next find ,0.1,0.1,1
140,2022-02-03 06:21:02,28119151,Machine Learning Service MLaaS Market Future Trends Top Vendors Strategies AT amp T Amazon Web Services Sift Science Inc BigML etc Bristol City Supporters Trust machinelearning ai technology ,0.3125,0.25,1
141,2022-02-03 05:30:49,1162775438281891840,Women Crystal Watch Collection Blue Crystals Black Crystals Clear Crystals watch clock jewelry trend fashion amazon gift giftideas holiday blackfriday thanksgiving cybermonday primeday ,0.3055555555555555,-0.022222222222222213,0
142,2022-02-03 04:20:39,12095732,Amazon Fresh Whole Foods traffic trend show two pronged strategy Amazon USA refines market approach two brick mortar grocery chain ,0.45,0.25,1
143,2022-02-03 02:07:51,4833144995,Yes I talking boyfriend well I saying I hated depressing felt feel like I needed buy fast fashion cosplays amazon keep content creation trend right hollow feel ,0.5571428571428572,-0.22285714285714286,0
144,2022-02-03 01:55:12,22896082,program buzz finger amp wake amp fit bit keep track trend help put mind ease bit They kinda pricey 80 Amazon definitely help peace mind ,0.45,0.2,1
145,2022-02-03 01:30:49,1162775438281891840,Fashion Watch Wholesale Geneva Super Large Stretch Watch Clear Number Easy Read Black watch clock jewelry trend fashion amazon gift giftideas holiday blackfriday thanksgiving cybermonday primeday ,0.549047619047619,0.18285714285714286,1
146,2022-02-03 01:02:07,1484338868438515713,It interesting Amazon try connect people referencing popular tiktok trend Really show much impact tiktok marketing strategy large company hwusc 14846 ,0.4457142857142856,0.34285714285714286,1
147,2022-02-02 22:45:34,1200330399102197761,Announcing launch model copy feature Amazon Comprehend custom model Technology trend advancement digital medium past decade resulted proliferation text based data The potential b ,0.4166666666666667,-0.08333333333333333,0
148,2022-02-02 22:15:43,1241868210410065920,Is Amazon new TikTok dance trend ,0.45454545454545453,0.13636363636363635,1
149,2022-02-02 21:30:50,1162775438281891840,T2H291 Men Indiglo Easy Reader White Dial Leather Band Analog Watch watch clock jewelry trend fashion amazon gift giftideas holiday blackfriday thanksgiving cybermonday primeday ,0.4166666666666667,0.21666666666666667,1
150,2022-02-02 21:08:13,1940581,Stay ahead crowd future healthcare digital health technology The Guide Future Medicine Technology Human Touch round technology trend shape future medicine book ,0.14583333333333334,-0.03333333333333333,0
151,2022-02-02 20:30:16,383938754,Those continue successful people paid attention trend made adjustment today Don get left behind Learn future proof organization career Order futureofwork paceofchange ,0.44375,0.0875,1
